Text,Sentiment,Positive
Dejen de enviar estos MSN yo tengo ni un sol que pagarles por no e sacado dinero alguno de nadies,positivo,1
"El numero 968870794 realizo una llamada, busca comunicarse contigo.",positivo,1
"El numero 972855696 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Me podría decir quien me escribe ,positivo,1
Y no tengo naaa,positivo,1
Quien eres he llamado a los 3 numeros y nada q contesten,positivo,1
Quisiera reprogramar mis pagos,positivo,1
No sabia de ke tenia ke pagar esa cuota yo estado pagando puntual mis cuotas xkeeeee no me habian dicho xkeeeee ke fomeee. Ke no me habian informado nada,positivo,1
"El numero 952885011 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Buenos Dia quienes son ustedes por que yo se que debo y debo a mas de 6 identidades y no se quien es usted de que empresa identidad me habla,positivo,1
Kien ers,positivo,1
Ya les dije que me llamen a partir de quincena que estoy en esa dir,positivo,1
Ya. Cancele,positivo,1
Cual bienes no tengo ni mierda vivo en un hostal embarga el hostal,positivo,1
Sres ya se envio el vaucher del pago que se realizo a uno de los asesores al wasapp,positivo,1
No%20tengo%20ninguna%20deuda%20por%20favor%20verificar%20bien%20o%20comunicarse%20con%20la%20central%20,positivo,1
Depositar ps,positivo,1
Porfavor no me sigan ganando mensajes yo no tengo ninguna deuda con ustedes,positivo,1
"El numero 945092498 realizo una llamada, busca comunicarse contigo.",positivo,1
K pasa eso ya esta pagado,positivo,1
Ok perfecto gracias por avisar,positivo,1
Disculpe de que banco es?,positivo,1
"De acuerdo, gracias",positivo,1
Yo no tengo ninguna deuda. Por favor retirarme de su lista.,positivo,1
cribeme al Tef: 990074670 Whatsapp: https://bit.ly/2JNZOEe -Si no deseas recibir mas mensajes escribe a privacidad@efectiva.com.pe ,positivo,1
No quiero otra estafano me vuelvan escribir,positivo,1
???? No tengo ninguna deuda con ustedes,positivo,1
Si amiguita horita estoy saliendo a pagar,positivo,1
Monto,positivo,1
quien seras algun estafador seguro,positivo,1
unat que ridículos y desvergonzados . Además mi plan fue por 20 so,positivo,1
ya estan cansanso xf,positivo,1
A nombre de quien es esa cuota,positivo,1
Con quién tengo el gusto ?,positivo,1
Tengo que pagar 1050,positivo,1
Deberian actualizar porq solo tengo pendiente 1 recibo,positivo,1
NO ACEPTO,positivo,1
Me descuentan puntualnpor planilla no debo cuotas pendientes,positivo,1
Buenas tardes mil disculpas denme chance hasta el sabado por favor.,positivo,1
"Como eran tantas personas que llamaron, no les parece sospechoso.",positivo,1
Verifique se cancelo ayer mi cuota,positivo,1
Buenas tardes disculpa por el momento aun no estoy trabajando ni bien empieza a trabajar me voy a ponerme al dia por favor gracias,positivo,1
Cuota vencida de que no recuerdo,positivo,1
"Buenas tardes, seria tan amable de dejar de enviarme mensajes",positivo,1
Porfavor la emergencia aun no termina soy vulberable ,positivo,1
Mañana%20mismo,positivo,1
Qui3n er3w,positivo,1
Ya me tienes harta con esto,positivo,1
Xfavor mandame nro de cta de agente bcp gracias  ,positivo,1
Por favor especificar de saldo Si los descuentos en mi boleta son normales.,positivo,1
"Lo%20lamento,%20tengo%20una%20reunion%20ahora.",positivo,1
En mi boleta me descontaron 100 solo falta que deposite 50 soles que lo cancelo el lunes 05,positivo,1
Si? Pinga no quieren tambi¿n como asesoria?,positivo,1
Disculpa q cita?,positivo,1
en Gracias,positivo,1
Que beneficios ??,positivo,1
Disculpa la cuota se vende el dia 9 de octubre,positivo,1
yo no debo en tu entidad.,positivo,1
Por favor me tienen que esperar que me recupere yo mando lo que tengo,positivo,1
Noooo les debo ok,positivo,1
Srta yo no debo natura,positivo,1
"El numero 918514313 realizo una llamada, busca comunicarse contigo.",positivo,1
Cual cuota si no les debo ni mierda.,positivo,1
"El numero 978864901 quiere comunicarse contigo, si deseas llamalo.",positivo,1
No me molesten solo eso les pido,positivo,1
"El numero 985363769 realizo una llamada, busca comunicarse contigo.",positivo,1
en te debe xq no debo a nadie,positivo,1
Se MARIO RAÚL CHAFLOC QUICHIZ en que lo puedo ayudar,positivo,1
"Se pago el 27.08.20,verifique el procesamiento",positivo,1
"El numero 972853787 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Porque tendria que devolver si todo esta pagado,positivo,1
Vayan a estafar a otro lado,positivo,1
Qué solucion me das,positivo,1
Hoy esty pagando,positivo,1
Me llamaron q irian,positivo,1
Hola ya pagué,positivo,1
Nisiquiera debo dejen de joder,positivo,1
Ya cancele mi pago ala 15.horas,positivo,1
Ya lo cansele,positivo,1
Y dejen de molestar,positivo,1
Yo no tengo prestamo es mi hermano,positivo,1
Ya cancele pero no el monto del acuerdo sean mas sinceros y no llamen para acuerdos falsos,positivo,1
Llamame ,positivo,1
"Verifiquen por favor, estoy delicada de salud",positivo,1
Con quien desea hablar,positivo,1
Ya pague porfavor k paso,positivo,1
De q dueda,positivo,1
n pagare hasta el otro mes,positivo,1
No tengo deudas deben de estar molestando,positivo,1
Q cuota vencida tengo si me estan descontando,positivo,1
favor q dejen de molestar,positivo,1
"El numero 920763845 realizo una llamada, busca comunicarse contigo.",positivo,1
"El numero 939711078 quiere comunicarse contigo, si deseas llamalo.",positivo,1
"Hola , Edgardo esta en el penal.",positivo,1
por que motivo es ......,positivo,1
Para que escribe entonces,positivo,1
Buenos dias xf quiero rreprogramar mi deuda n puedo para,positivo,1
Quien eresss......,positivo,1
ya he cancelado,positivo,1
"Solo pago con mi dni, o necesito algun codigo?????",positivo,1
Favor de no joder,positivo,1
ayer pague la segunda cuota,positivo,1
"Sra de Campo Fe, ya pague el dia de ayer mi cuota y se sigue las reiteraciones,ordenence y sean mas eficientes DNI 07851624",positivo,1
Quien es armando ?,positivo,1
Me puede enviar mi codigo??,positivo,1
?? Que significa esto? No entiendo,positivo,1
El lunes si Dios lo permite estoy pagando,positivo,1
No tengo plata para cancelar mi cuota estoy en bancarota,positivo,1
Tu porque no me llamas urgente al 964763591,positivo,1
Colecta. Respondan el correo,positivo,1
Hoy lo cancelo,positivo,1
Voy a reportar,positivo,1
o tiempo lo para sus estupideces,positivo,1
A pagar,positivo,1
Muchisimas gracias!!! Estaremos cumpliendo en esa fecha.,positivo,1
De q habla no tengo deudas con banco financiero,positivo,1
No me molestes,positivo,1
He cancelado 13.72 eso arroja el sistema ,positivo,1
Esta apagado,positivo,1
De que es?,positivo,1
Estoy tratando de comunicarme con ustedes por telefono pero me es muy dificil. Me pueden dar un correo para escribirles,positivo,1
Puede ir a mi casa en la mañana yo esty asta las 11 de la mañana,positivo,1
Q beneficio,positivo,1
Ya cancele el lunes,positivo,1
SRTA. BUENS TRDES YO NO DEBO NADA ... ME LLAMA LA ATENCIÓN STE MSJ,positivo,1
Por favor...puedes verificar...YO YA CANCELE... GRACIAS,positivo,1
"¡Llamame otra vez, por favor!",positivo,1
Amigo buen dia disculpe el dia 1de octubre boy que al banco falabella x favor si espenme,positivo,1
Por favor revisen mis cuotas...en agosto acabo mis pagos...ya no debo,positivo,1
Ya pague el día sabado,positivo,1
Con quien tengo el agrado,positivo,1
"El numero 962088975 realizo una llamada, busca comunicarse contigo.",positivo,1
e esta cancelado mi crédito,positivo,1
ESTOY MISION INPOSIBLE DISCULPAME,positivo,1
Le envie todo la firma escaneada hace 1 horas. Por favor podria confirmarme la receocion y el ok,positivo,1
estafadores monses,positivo,1
987 092 157,positivo,1
Pageeee,positivo,1
"El numero 958448745 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Y quisiera que me comprenda que en este pueblo de Celendin es un problema depositar en el agente BCP.,positivo,1
El lunes puede ser,positivo,1
Asi no me digas,positivo,1
Q prestamo y de cuanti y como es la taza de interes,positivo,1
La próxima semana,positivo,1
ya que recién se reactivará los rest como negocio que tengo el 1 d,positivo,1
Estoy pagando en partes gracias,positivo,1
De que equipo habla,positivo,1
Cual es tu oferta,positivo,1
"El numero 968098104 quiere comunicarse contigo, si deseas llamalo.",positivo,1
A miquexuxa.No tengo platan.No jodan csm.,positivo,1
no tengo ninguna cuota vencida,positivo,1
Porfavor,positivo,1
Yaaaaa,positivo,1
Quien Xuxa eres,positivo,1
Que lo reprogramen por favor,positivo,1
"Disculpa pero me toca pagar todos los viernes aun no es viernes , el dia viernes pagare mis dos cuotas , gracias .",positivo,1
Sres. Buenos dias ya estoy pagando. Gracias.,positivo,1
Buenos días perdón este yo no tengo ninguna deuda este chip me lo r,positivo,1
"Buenas tardes, pueden recoger en el distrito de Comas, donde actual",positivo,1
Buenos días. Quisiera contactar con un asesor,positivo,1
D qué hora a qué hora atiende los sábados,positivo,1
Ya pague no pueden ver en su sistema,positivo,1
De que deuda me hablas esta fumado me parece,positivo,1
Ayer cancele,positivo,1
No molesten que yo no les debo nada .hasta cuando van a entender,positivo,1
Buenos%20días%20solo%20tendría%20500%20soles%20no%20tengo%20más%20este%20tema%20de%20la%20pan,positivo,1
Que deuda habla si yo no tengo tarjeta,positivo,1
Ya está cancelado..,positivo,1
Ya lo pagu? hoy a las 12.00 pm,positivo,1
Dejen de llamar a este numero carajo,positivo,1
No tengo deuda estoy al dia. Por favor dejar de enviar mensaje. Gracias,positivo,1
Quién eres?,positivo,1
"Recien estoy empezando a tratabajar , nose preocupe yo ya me acerco a la ofiicina",positivo,1
Buenas tardes el viernes le canselo el resto por favor gracias,positivo,1
Estoy esperando mas de una semana mi clave y no me llega,positivo,1
Me podrian enviar un nro de cuenta para depositar por favor,positivo,1
si yo no tengo ninguna deuda,positivo,1
YA LE PUSE EN CONOCIMIENTO,positivo,1
"El numero 998667686 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Y a nombre de quien esta ,positivo,1
Ya%20pague%20ctg,positivo,1
Xfavor en octubre cancelo Ahora no tengo dinero no estoy trabajando,positivo,1
Sin falta y estoy. Aldia,positivo,1
Muchas gracias ojala pueda contar con el crédito,positivo,1
Disculpe pero ya he cancelado todo. No debo nada.,positivo,1
Esa no es mi cuota,positivo,1
Cuanto es lo que debo,positivo,1
951365897,positivo,1
ncia de mi parte como de mis hermanas. Saben que esto que hacen est,positivo,1
a Renie y no me molesten mas por fabor,positivo,1
Ya pague mi recibo,positivo,1
"El numero 942803185 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Disculpe con kien x fabor,positivo,1
Fuera estafador de mierrda,positivo,1
ok,positivo,1
"El numero 951869521 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Pueden dejar de enviarme mensajes,positivo,1
DITO PERSONAL. DESCONOZCO CON EXACTITUD SI SE PROCEDIO A UNA REPROG,positivo,1
Q deuda yo no debo nada a quien debo digame,positivo,1
Babosos estafadores ni mentir saben trabajen primero si quieren plata ociosos basuras,positivo,1
Me dieron cuando fui a pagar y me salio a pagar el 14,positivo,1
No estoy en Lima me encuentro en lagunas viviendo,positivo,1
K beneficio hay,positivo,1
Disculpe cuanto es?,positivo,1
Estoy sin trabajo y delicada de salud reprogramacion para otra fecha porfavor,positivo,1
Como es nolo entiedo,positivo,1
Bien modelo de la solicitud?,positivo,1
"El%20numero%20945376150%20quiere%20comunicarse%20contigo,%20si%20deseas%20llamalo.",positivo,1
Ahora no puedo por que me encuentro delicada de salud y Cuantas cuotas vencidas tengo,positivo,1
Que es sobre el incremento de tasa de interés efectiva cada vez q me entregaban un nuevo cronograma de pago,positivo,1
estoy al dia,positivo,1
Señorita como puedo pagar con que codigo,positivo,1
Ese No es mi monto de facturacion si no lo corrigen yo No lo boy a pagar.,positivo,1
"El numero 943294695 realizo una llamada, busca comunicarse contigo.",positivo,1
Tendran que esperar,positivo,1
No sé de qué estan hablando,positivo,1
Estoy llamando pero me cuelgan,positivo,1
"El numero 995135661 realizo una llamada, busca comunicarse contigo.",positivo,1
"El numero 990621266 realizo una llamada, busca comunicarse contigo.",positivo,1
"El numero 920221161 realizo una llamada, busca comunicarse contigo.",positivo,1
Tengo un reclamo,positivo,1
El mi¿rcoles voy a pagar gracias,positivo,1
Solo debo 400 solesno se defiende sacan ese monto xdios,positivo,1
Acabo de enviar un mensaje a su página porque estoy en desacuerdo c,positivo,1
Estafadores me llegan al p,positivo,1
43674913,positivo,1
Ok hoy mismo pagaré ,positivo,1
"Y no es para que ustedes me busque n como delincuente, estoy desepc",positivo,1
Hoy he pagado la cuota respectiva y el voucher lo he remitido via wapp ,positivo,1
Aum estamos 03/09 ,positivo,1
Adónde puedo pagar,positivo,1
mia como leduje muchos de mus clientes han muerto estoy tratando de salir de todo esto bueno voy a ir a tdabahar pada recuperar y poder cancelar mi deu,positivo,1
Donde queda ese banco no conozco.,positivo,1
"El numero 972672365 realizo una llamada, busca comunicarse contigo.",positivo,1
Stoy k llam no contes,positivo,1
Me informaron esto hace como 2 meses y nunca fueron,positivo,1
Arreglen su servicio de banca movil,positivo,1
ladrones de claro,positivo,1
Sra o srta y les dije k. Voi a cancelar el otro pago dentro de 15 dias ahora no tengo ,positivo,1
"El numero 999688679 realizo una llamada, busca comunicarse contigo.",positivo,1
Buenos dias señores de tfc con respecto a la cuota vencida e mandado a su correo electronica de la financiera 3 solicitudes la ultima fue el 14 de se,positivo,1
Pague el mes de julio,positivo,1
No revisan su estado de cuenta??? ,positivo,1
Ya pagu¿ estoy a la espera de mi carta de no adeudo... Me dijeron en 15 dias... Pero hasta el momento nada,positivo,1
"El numero 988454607 quiere comunicarse contigo, si deseas llamalo.",positivo,1
"El numero 942432468 quiere comunicarse contigo, si deseas llamalo.",positivo,1
Yo no debo a ninguna mierda,positivo,1
Fuera mierda quien eres,positivo,1
Disculpen no estoy trabajando por pandemia y no tengo plata estoy mal,positivo,1
"El numero 956989756 realizo una llamada, busca comunicarse contigo.",positivo,1
Yo.no.te.dedo.y no.moleste,positivo,1
Quiero comunicarme,positivo,1
No debo no entinde carajo soy una dama mmmmmmmmm.m,positivo,1
Y ellos solo atienden hasta las 5 por favor,positivo,1
"El numero 941805649 realizo una llamada, busca comunicarse contigo.",positivo,1
er que tome cartas en el asunto,positivo,1
Av Peru 414 barranco,positivo,1
Señorita ya pague,positivo,1
Llama,positivo,1
ya cancele,positivo,1
Se quieren comunicar conmigo,positivo,1
nooo quiero,positivo,1
"Estamos sin dinero la pandemia me ha dejado, sin dinero , estoy al borde de irme a campo fe",positivo,1
Tenga la bondad de aclararme esto de la deuda. Yo no tengo deuda mucho menos pido créditos. Gracias,positivo,1
Campanas no kiero,positivo,1
"Perdon ,quien es utd",positivo,1
Ya pague en la. Mañana 🙄,positivo,1
Con quién quieren comunicarse?,positivo,1
Si gracias x el recordatorio hoy cancelo,positivo,1
Solo tengo ochocientos soles,positivo,1
Sobre d q abla este numero m vendio un amigo con todo selular,positivo,1
